date,state,count
2020-03-02,India,2.0
2020-03-03,India,1.0
2020-03-04,India,22.0
2020-03-05,India,2.0
2020-03-06,India,1.0
2020-03-07,India,3.0
2020-03-08,India,5.0
2020-03-09,India,9.0
2020-03-10,India,15.0
2020-03-11,India,8.0
2020-03-12,India,10.0
2020-03-13,India,10.0
2020-03-14,India,11.0
2020-03-15,India,10.0
2020-03-16,India,14.0
2020-03-17,India,20.0
2020-03-18,India,25.0
2020-03-19,India,27.0
2020-03-20,India,58.0
2020-03-21,India,78.0
2020-03-22,India,69.0
2020-03-23,India,94.0
2020-03-24,India,74.0
2020-03-25,India,86.0
2020-03-26,India,73.0
2020-03-27,India,153.0
2020-03-28,India,136.0
2020-03-29,India,120.0
2020-03-30,India,187.0
2020-03-31,India,309.0
2020-04-01,India,424.0
2020-04-02,India,486.0
2020-04-03,India,560.0
2020-04-04,India,579.0
2020-04-05,India,609.0
2020-04-06,India,484.0
2020-04-07,India,573.0
2020-04-08,India,565.0
2020-04-09,India,813.0
2020-04-10,India,871.0
2020-04-11,India,854.0
2020-04-12,India,758.0
2020-04-13,India,1243.0
2020-04-14,India,1031.0
2020-04-15,India,886.0
2020-04-16,India,1061.0
2020-04-17,India,922.0
2020-04-18,India,1371.0
2020-04-19,India,1580.0
2020-04-20,India,1239.0
2020-04-21,India,1537.0
2020-04-22,India,1292.0
2020-04-23,India,1667.0
2020-04-24,India,1408.0
2020-04-25,India,1835.0
2020-04-26,India,1607.0
2020-04-27,India,1568.0
2020-04-28,India,1902.0
2020-04-29,India,1705.0
2020-04-30,India,1802.0
2020-05-01,India,2396.0
2020-05-02,India,2564.0
2020-05-03,India,2952.0
2020-05-04,India,3656.0
2020-05-05,India,2971.0
2020-05-06,India,3602.0
2020-05-07,India,3344.0
2020-05-08,India,3339.0
2020-05-09,India,3175.0
2020-05-10,India,4311.0
2020-05-11,India,3592.0
2020-05-12,India,3562.0
2020-05-13,India,3726.0
2020-05-14,India,3991.0
2020-05-15,India,3808.0
2020-05-16,India,4794.0
2020-05-17,India,5049.0
2020-05-18,India,4628.0
2020-05-19,India,6154.0
2020-05-20,India,5720.0
2020-05-21,India,6023.0
2020-05-22,India,6536.0
2020-05-23,India,6665.0
2020-05-24,India,7111.0
2020-05-25,India,6414.0
2020-05-26,India,5907.0
2020-05-27,India,7246.0
2020-05-28,India,7254.0
2020-05-29,India,8138.0
2020-05-30,India,8364.0
2020-05-31,India,8789.0
2020-06-01,India,7724.0
2020-06-02,India,8812.0
2020-06-03,India,9688.0
2020-06-04,India,9847.0
2020-06-05,India,9472.0
2020-06-06,India,10408.0
2020-06-07,India,10882.0
2020-06-08,India,8536.0
2020-06-09,India,9981.0
2020-06-10,India,11156.0
2020-06-11,India,11135.0
2020-06-12,India,11306.0
2020-06-13,India,12039.0
2020-06-14,India,11404.0
2020-06-15,India,10032.0
2020-06-16,India,11085.0
2020-06-17,India,13108.0
2020-06-18,India,13829.0
2020-06-19,India,14740.0
2020-06-20,India,15918.0
2020-06-21,India,15151.0
2020-06-22,India,13560.0
2020-06-23,India,15656.0
2020-06-24,India,16868.0
2020-06-25,India,18205.0
2020-06-26,India,18255.0
2020-06-27,India,20142.0
2020-06-28,India,19610.0
2020-06-29,India,18339.0
2020-06-30,India,18255.0
2020-07-01,India,19430.0
2020-07-02,India,21947.0
2020-07-03,India,22718.0
2020-07-04,India,24018.0
2020-07-05,India,23942.0
2020-07-06,India,22500.0
2020-07-07,India,23148.0
2020-07-08,India,25561.0
2020-07-09,India,25790.0
2020-07-10,India,27749.0
2020-07-11,India,27754.0
2020-07-12,India,29106.0
2020-07-13,India,28178.0
2020-07-14,India,29917.0
2020-07-15,India,32607.0
2020-07-16,India,35468.0
2020-07-17,India,34824.0
2020-07-18,India,37411.0
2020-07-19,India,40235.0
2020-07-20,India,36806.0
2020-07-21,India,39170.0
2020-07-22,India,45601.0
2020-07-23,India,48443.0
2020-07-24,India,48888.0
2020-07-25,India,50072.0
2020-07-26,India,48932.0
2020-07-27,India,46484.0
2020-07-28,India,49631.0
2020-07-29,India,52479.0
2020-07-30,India,54968.0
2020-07-31,India,57486.0
2020-08-01,India,55117.0
2020-08-02,India,52672.0
2020-08-03,India,50491.0
2020-08-04,India,51282.0
2020-08-05,India,56626.0
2020-08-06,India,62170.0
2020-08-07,India,61455.0
2020-08-08,India,65156.0
2020-08-09,India,62117.0
2020-08-10,India,53016.0
2020-08-11,India,61252.0
2020-08-12,India,67066.0
2020-08-13,India,64141.0
2020-08-14,India,65610.0
2020-08-15,India,63986.0
2020-08-16,India,58096.0
2020-08-17,India,54298.0
2020-08-18,India,65024.0
2020-08-19,India,69196.0
2020-08-20,India,68518.0
2020-08-21,India,69029.0
2020-08-22,India,70067.0
2020-08-23,India,61749.0
2020-08-24,India,59696.0
2020-08-25,India,66873.0
2020-08-26,India,75995.0
2020-08-27,India,76827.0
2020-08-28,India,76657.0
2020-08-29,India,78479.0
2020-08-30,India,79461.0
2020-08-31,India,68766.0
2020-09-01,India,78168.0
2020-09-02,India,82865.0
2020-09-03,India,84159.0
2020-09-04,India,87107.0
2020-09-05,India,90606.0
2020-09-06,India,91725.0
2020-09-07,India,75015.0
2020-09-08,India,89855.0
2020-09-09,India,95536.0
2020-09-10,India,96762.0
2020-09-11,India,97655.0
2020-09-12,India,94414.0
2020-09-13,India,93220.0
2020-09-14,India,81909.0
2020-09-15,India,91097.0
2020-09-16,India,97860.0
2020-09-17,India,96787.0
2020-09-18,India,92973.0
2020-09-19,India,92574.0
2020-09-20,India,87395.0
2020-09-21,India,74493.0
2020-09-22,India,83362.0
2020-09-23,India,86703.0
2020-09-24,India,85921.0
2020-09-25,India,85717.0
2020-09-26,India,88759.0
2020-09-27,India,82770.0
2020-09-28,India,69669.0
2020-09-29,India,80500.0
2020-09-30,India,86748.0
2020-10-01,India,81785.0
2020-10-02,India,79885.0
2020-10-03,India,75479.0
2020-10-04,India,74770.0
2020-10-05,India,60130.0
2020-10-06,India,71869.0
2020-10-07,India,78809.0
2020-10-08,India,70798.0
2020-10-09,India,73305.0
2020-10-10,India,74418.0
2020-10-11,India,67789.0
2020-10-12,India,54262.0
2020-10-13,India,63717.0
2020-10-14,India,67811.0
2020-10-15,India,63441.0
2020-10-16,India,62304.0
2020-10-17,India,61893.0
2020-10-18,India,56519.0
2020-10-19,India,45506.0
2020-10-20,India,54348.0
2020-10-21,India,56264.0
2020-10-22,India,54371.0
2020-10-23,India,53931.0
2020-10-24,India,50366.0
2020-10-25,India,45922.0
2020-10-26,India,36104.0
2020-10-27,India,43036.0
2020-10-28,India,50188.0
2020-10-29,India,48765.0
2020-10-30,India,48117.0
2020-10-31,India,47228.0
2020-11-01,India,45928.0
2020-11-02,India,37592.0
2020-11-03,India,46027.0
2020-11-04,India,50465.0
2020-11-05,India,47628.0
2020-11-06,India,50359.0
2020-11-07,India,45811.0
2020-11-08,India,46707.0
2020-11-09,India,37119.0
2020-11-10,India,44724.0
2020-11-11,India,48285.0
2020-11-12,India,44584.0
2020-11-13,India,44620.0
2020-11-14,India,41692.0
2020-11-15,India,30681.0
2020-11-16,India,28609.0
2020-11-17,India,38548.0
2020-11-18,India,45366.0
2020-11-19,India,46185.0
2020-11-20,India,46283.0
2020-11-21,India,45301.0
2020-11-22,India,44404.0
2020-11-23,India,37441.0
2020-11-24,India,44245.0
2020-11-25,India,44699.0
2020-11-26,India,43174.0
2020-11-27,India,41353.0
2020-11-28,India,41815.0
2020-11-29,India,39036.0
2020-11-30,India,31179.0
2020-12-01,India,36474.0
2020-12-02,India,35506.0
2020-12-03,India,36574.0
2020-12-04,India,36711.0
2020-12-05,India,36010.0
2020-12-06,India,33178.0
2020-12-07,India,26227.0
2020-12-08,India,32083.0
2020-12-09,India,31637.0
2020-12-10,India,29411.0
2020-12-11,India,29961.0
2020-12-12,India,30354.0
2020-12-13,India,27336.0
2020-12-14,India,21941.0
2020-12-15,India,26251.0
2020-12-16,India,18172.0
2020-12-17,India,26754.0
2020-12-18,India,26991.0
2020-12-19,India,26834.0
2020-12-20,India,24622.0
2020-12-21,India,19147.0
2020-12-22,India,23880.0
2020-12-23,India,24716.0
2020-12-24,India,23444.0
2020-12-25,India,22349.0
2020-12-26,India,18575.0
2020-12-27,India,20333.0
2020-12-28,India,16072.0
2020-12-29,India,20542.0
2020-12-30,India,21945.0
2020-12-31,India,19026.0
2021-01-01,India,20159.0
2021-01-02,India,18144.0
2021-01-03,India,16678.0
2021-01-04,India,16278.0
2021-01-05,India,17909.0
2021-01-06,India,20472.0
2021-01-07,India,18123.0
2021-01-08,India,18453.0
2021-01-09,India,18820.0
2021-01-10,India,16086.0
2021-01-11,India,12481.0
2021-01-12,India,15903.0
2021-01-13,India,17015.0
2021-01-14,India,15677.0
2021-01-15,India,15155.0
2021-01-16,India,15050.0
2021-01-17,India,13962.0
2021-01-18,India,9987.0
2021-01-19,India,13787.0
2021-01-20,India,15279.0
2021-01-21,India,14495.0
2021-01-22,India,14323.0
2021-01-23,India,14896.0
2021-01-24,India,13232.0
2021-01-25,India,9098.0
2021-01-26,India,12733.0
2021-01-27,India,11556.0
2021-01-28,India,18912.0
2021-01-29,India,13054.0
2021-01-30,India,13073.0
2021-01-31,India,11527.0
2021-02-01,India,8579.0
2021-02-02,India,11001.0
2021-02-03,India,12925.0
2021-02-04,India,12401.0
2021-02-05,India,11711.0
2021-02-06,India,12069.0
2021-02-07,India,11786.0
2021-02-08,India,8715.0
2021-02-09,India,10731.0
2021-02-10,India,12539.0
2021-02-11,India,9353.0
2021-02-12,India,12137.0
2021-02-13,India,12198.0
2021-02-14,India,11706.0
2021-02-15,India,9086.0
2021-02-16,India,11592.0
2021-02-17,India,12862.0
2021-02-18,India,13238.0
2021-02-19,India,13916.0
2021-02-20,India,13919.0
2021-02-21,India,14278.0
2021-02-22,India,10494.0
2021-02-23,India,13682.0
2021-02-24,India,16930.0
2021-02-25,India,16599.0
2021-02-26,India,16562.0
2021-02-27,India,16805.0
2021-02-28,India,15614.0
2021-03-01,India,12270.0
2021-03-02,India,14998.0
2021-03-03,India,17425.0
2021-03-04,India,16824.0
2021-03-05,India,18324.0
2021-03-06,India,18724.0
2021-03-07,India,18650.0
2021-03-08,India,15353.0
2021-03-09,India,17873.0
2021-03-10,India,22851.0
2021-03-11,India,23298.0
2021-03-12,India,24845.0
2021-03-13,India,25154.0
2021-03-14,India,26513.0
2021-03-15,India,24437.0
2021-03-16,India,28869.0
2021-03-17,India,35838.0
2021-03-18,India,39687.0
2021-03-19,India,40906.0
2021-03-20,India,43815.0
2021-03-21,India,47009.0
2021-03-22,India,40636.0
2021-03-23,India,47239.0
2021-03-24,India,53419.0
2021-03-25,India,59085.0
2021-03-26,India,62276.0
2021-03-27,India,62632.0
2021-03-28,India,68206.0
2021-03-29,India,56152.0
2021-03-30,India,53237.0
2021-03-31,India,72115.0
2021-04-01,India,81398.0
2021-04-02,India,89023.0
2021-04-03,India,92994.0
2021-04-04,India,103794.0
2021-04-05,India,96563.0
2021-04-06,India,115312.0
2021-04-07,India,126276.0
2021-04-08,India,131878.0
2021-04-09,India,144997.0
2021-04-10,India,152565.0
2021-04-11,India,169915.0
2021-04-12,India,160854.0
2021-04-13,India,185306.0
2021-04-14,India,199584.0
2021-04-15,India,216838.0
2021-04-16,India,234002.0
2021-04-17,India,260895.0
2021-04-18,India,275083.0
2021-04-19,India,257017.0
2021-04-20,India,294378.0
2021-04-21,India,315752.0
2021-04-22,India,332531.0
2021-04-23,India,345296.0
2021-04-24,India,348996.0
2021-04-25,India,354658.0
2021-04-26,India,319471.0
2021-04-27,India,362913.0
2021-04-28,India,379403.0
2021-04-29,India,386773.0
2021-04-30,India,402014.0
2021-05-01,India,392576.0
2021-05-02,India,370090.0
2021-05-03,India,355769.0
2021-05-04,India,382847.0
2021-05-05,India,412624.0
2021-05-06,India,414280.0
2021-05-07,India,406901.0
2021-05-08,India,403808.0
2021-05-09,India,366455.0
2021-05-10,India,329491.0
2021-05-11,India,348555.0
2021-05-12,India,362632.0
2021-05-13,India,343005.0
2021-05-14,India,326256.0
2021-05-15,India,310757.0
2021-05-16,India,281837.0
2021-05-17,India,263021.0
2021-05-18,India,267246.0
2021-05-19,India,276187.0
2021-05-20,India,259242.0
2021-05-21,India,257299.0
2021-05-22,India,240897.0
2021-05-23,India,222834.0
2021-05-24,India,195857.0
2021-05-25,India,208992.0
2021-05-26,India,211510.0
2021-05-27,India,186075.0
2021-05-28,India,174083.0
2021-05-29,India,165282.0
2021-05-30,India,153396.0
2021-05-31,India,126883.0
2021-06-01,India,133152.0
2021-06-02,India,134044.0
2021-06-03,India,132424.0
2021-06-04,India,120454.0
2021-06-05,India,114488.0
2021-06-06,India,101209.0
2021-06-07,India,85804.0
2021-06-08,India,92787.0
2021-06-09,India,93883.0
2021-06-10,India,91849.0
2021-06-11,India,84574.0
2021-06-12,India,80525.0
2021-06-13,India,71001.0
2021-06-14,India,60008.0
2021-06-15,India,62217.0
2021-06-16,India,67289.0
2021-06-17,India,62436.0
2021-06-18,India,60765.0
2021-06-19,India,58615.0
2021-06-20,India,52978.0
2021-06-21,India,42683.0
2021-06-22,India,50817.0
2021-06-23,India,54309.0
2021-06-24,India,51659.0
2021-06-25,India,48768.0
2021-06-26,India,49844.0
2021-06-27,India,46523.0
2021-06-28,India,37070.0
2021-06-29,India,46104.0
2021-06-30,India,48606.0
2021-07-01,India,46781.0
2021-07-02,India,44187.0
2021-07-03,India,43027.0
2021-07-04,India,40150.0
2021-07-05,India,34026.0
2021-07-06,India,43964.0
2021-07-07,India,45701.0
2021-07-08,India,43504.0
2021-07-09,India,42660.0
2021-07-10,India,41494.0
2021-07-11,India,37654.0
2021-07-12,India,30818.0
2021-07-13,India,40314.0
2021-07-14,India,41759.0
2021-07-15,India,39071.0
2021-07-16,India,38117.0
2021-07-17,India,41283.0
2021-07-18,India,38330.0
2021-07-19,India,29420.0
2021-07-20,India,42128.0
2021-07-21,India,41687.0
2021-07-22,India,34863.0
2021-07-23,India,39501.0
2021-07-24,India,40286.0
2021-07-25,India,38179.0
2021-07-26,India,30820.0
2021-07-27,India,42971.0
2021-07-28,India,43165.0
2021-07-29,India,44671.0
2021-07-30,India,41499.0
2021-07-31,India,41943.0
2021-08-01,India,40629.0
2021-08-02,India,30085.0
2021-08-03,India,42530.0
2021-08-04,India,42797.0
2021-08-05,India,45005.0
2021-08-06,India,38705.0
2021-08-07,India,39068.0
2021-08-08,India,36036.0
2021-08-09,India,27428.0
2021-08-10,India,38380.0
2021-08-11,India,41586.0
2021-08-12,India,40081.0
2021-08-13,India,38761.0
2021-08-14,India,36135.0
2021-08-15,India,33245.0
2021-08-16,India,24696.0
2021-08-17,India,35208.0
2021-08-18,India,36502.0
2021-08-19,India,36600.0
2021-08-20,India,34308.0
2021-08-21,India,31023.0
2021-08-22,India,25420.0
2021-08-23,India,24794.0
2021-08-24,India,37739.0
2021-08-25,India,46129.0
2021-08-26,India,44550.0
2021-08-27,India,46806.0
2021-08-28,India,45064.0
2021-08-29,India,43374.0
2021-08-30,India,30248.0
2021-08-31,India,43073.0
2021-09-01,India,45975.0
2021-09-02,India,45624.0
2021-09-03,India,42667.0
2021-09-04,India,42607.0
2021-09-05,India,39537.0
2021-09-06,India,30164.0
2021-09-07,India,38135.0
2021-09-08,India,43401.0
2021-09-09,India,24151.0
2021-09-10,India,37875.0
2021-09-11,India,31288.0
2021-09-12,India,31441.0
2021-09-13,India,24414.0
2021-09-14,India,27502.0
2021-09-15,India,30355.0
2021-09-16,India,34653.0
2021-09-17,India,35354.0
2021-09-18,India,31130.0
2021-09-19,India,30828.0
2021-09-20,India,24907.0
2021-09-21,India,27338.0
2021-09-22,India,32010.0
2021-09-23,India,31411.0
2021-09-24,India,29565.0
2021-09-25,India,28169.0
2021-09-26,India,26999.0
2021-09-27,India,14907.0
2021-09-28,India,21898.0
2021-09-29,India,23166.0
2021-09-30,India,27285.0
2021-10-01,India,23918.0
2021-10-02,India,23189.0
2021-10-03,India,21644.0
2021-10-04,India,17101.0
2021-10-05,India,19044.0
2021-10-06,India,22605.0
2021-10-07,India,21474.0
2021-10-08,India,19868.0
2021-10-09,India,17931.0
2021-10-10,India,19020.0
2021-10-11,India,13184.0
2021-10-12,India,16023.0
2021-10-13,India,19193.0
2021-10-14,India,16988.0
2021-10-15,India,16003.0
2021-10-16,India,14078.0
2021-10-17,India,14286.0
2021-10-18,India,12339.0
2021-10-19,India,14935.0
2021-10-20,India,18382.0
2021-10-21,India,15774.0
2021-10-22,India,16327.0
2021-10-23,India,16079.0
2021-10-24,India,14654.0
2021-10-25,India,11852.0
2021-10-26,India,13499.0
2021-10-27,India,16351.0
2021-10-28,India,14307.0
2021-10-29,India,14215.0
2021-10-30,India,12940.0
2021-10-31,India,12907.0
2020-03-09,Jammu and Kashmir,1.0
2020-03-10,Jammu and Kashmir,0.0
2020-03-11,Jammu and Kashmir,0.0
2020-03-12,Jammu and Kashmir,0.0
2020-03-13,Jammu and Kashmir,1.0
2020-03-14,Jammu and Kashmir,0.0
2020-03-15,Jammu and Kashmir,0.0
2020-03-16,Jammu and Kashmir,1.0
2020-03-17,Jammu and Kashmir,0.0
2020-03-18,Jammu and Kashmir,1.0
2020-03-19,Jammu and Kashmir,0.0
2020-03-20,Jammu and Kashmir,0.0
2020-03-21,Jammu and Kashmir,0.0
2020-03-22,Jammu and Kashmir,0.0
2020-03-23,Jammu and Kashmir,0.0
2020-03-24,Jammu and Kashmir,2.0
2020-03-25,Jammu and Kashmir,5.0
2020-03-26,Jammu and Kashmir,3.0
2020-03-27,Jammu and Kashmir,6.0
2020-03-28,Jammu and Kashmir,13.0
2020-03-29,Jammu and Kashmir,5.0
2020-03-30,Jammu and Kashmir,11.0
2020-03-31,Jammu and Kashmir,6.0
2020-04-01,Jammu and Kashmir,7.0
2020-04-02,Jammu and Kashmir,8.0
2020-04-03,Jammu and Kashmir,5.0
2020-04-04,Jammu and Kashmir,17.0
2020-04-05,Jammu and Kashmir,14.0
2020-04-06,Jammu and Kashmir,3.0
2020-04-07,Jammu and Kashmir,16.0
2020-04-08,Jammu and Kashmir,33.0
2020-04-09,Jammu and Kashmir,26.0
2020-04-10,Jammu and Kashmir,23.0
2020-04-11,Jammu and Kashmir,17.0
2020-04-12,Jammu and Kashmir,21.0
2020-04-13,Jammu and Kashmir,25.0
2020-04-14,Jammu and Kashmir,8.0
2020-04-15,Jammu and Kashmir,22.0
2020-04-16,Jammu and Kashmir,14.0
2020-04-17,Jammu and Kashmir,14.0
2020-04-18,Jammu and Kashmir,13.0
2020-04-19,Jammu and Kashmir,13.0
2020-04-20,Jammu and Kashmir,14.0
2020-04-21,Jammu and Kashmir,12.0
2020-04-22,Jammu and Kashmir,27.0
2020-04-23,Jammu and Kashmir,27.0
2020-04-24,Jammu and Kashmir,20.0
2020-04-25,Jammu and Kashmir,40.0
2020-04-26,Jammu and Kashmir,29.0
2020-04-27,Jammu and Kashmir,23.0
2020-04-28,Jammu and Kashmir,19.0
2020-04-29,Jammu and Kashmir,16.0
2020-04-30,Jammu and Kashmir,33.0
2020-05-01,Jammu and Kashmir,25.0
2020-05-02,Jammu and Kashmir,27.0
2020-05-03,Jammu and Kashmir,35.0
2020-05-04,Jammu and Kashmir,25.0
2020-05-05,Jammu and Kashmir,15.0
2020-05-06,Jammu and Kashmir,34.0
2020-05-07,Jammu and Kashmir,18.0
2020-05-08,Jammu and Kashmir,30.0
2020-05-09,Jammu and Kashmir,13.0
2020-05-10,Jammu and Kashmir,25.0
2020-05-11,Jammu and Kashmir,18.0
2020-05-12,Jammu and Kashmir,55.0
2020-05-13,Jammu and Kashmir,37.0
2020-05-14,Jammu and Kashmir,12.0
2020-05-15,Jammu and Kashmir,30.0
2020-05-16,Jammu and Kashmir,108.0
2020-05-17,Jammu and Kashmir,62.0
2020-05-18,Jammu and Kashmir,106.0
2020-05-19,Jammu and Kashmir,28.0
2020-05-20,Jammu and Kashmir,73.0
2020-05-21,Jammu and Kashmir,59.0
2020-05-22,Jammu and Kashmir,40.0
2020-05-23,Jammu and Kashmir,80.0
2020-05-24,Jammu and Kashmir,52.0
2020-05-25,Jammu and Kashmir,47.0
2020-05-26,Jammu and Kashmir,91.0
2020-05-27,Jammu and Kashmir,162.0
2020-05-28,Jammu and Kashmir,115.0
2020-05-29,Jammu and Kashmir,128.0
2020-05-30,Jammu and Kashmir,177.0
2020-05-31,Jammu and Kashmir,105.0
2020-06-01,Jammu and Kashmir,155.0
2020-06-02,Jammu and Kashmir,117.0
2020-06-03,Jammu and Kashmir,139.0
2020-06-04,Jammu and Kashmir,285.0
2020-06-05,Jammu and Kashmir,182.0
2020-06-06,Jammu and Kashmir,143.0
2020-06-07,Jammu and Kashmir,620.0
2020-06-08,Jammu and Kashmir,198.0
2020-06-09,Jammu and Kashmir,61.0
2020-06-10,Jammu and Kashmir,161.0
2020-06-11,Jammu and Kashmir,67.0
2020-06-12,Jammu and Kashmir,156.0
2020-06-13,Jammu and Kashmir,148.0
2020-06-14,Jammu and Kashmir,163.0
2020-06-15,Jammu and Kashmir,179.0
2020-06-16,Jammu and Kashmir,78.0
2020-06-17,Jammu and Kashmir,108.0
2020-06-18,Jammu and Kashmir,149.0
2020-06-19,Jammu and Kashmir,125.0
2020-06-20,Jammu and Kashmir,154.0
2020-06-21,Jammu and Kashmir,122.0
2020-06-22,Jammu and Kashmir,132.0
2020-06-23,Jammu and Kashmir,148.0
2020-06-24,Jammu and Kashmir,186.0
2020-06-25,Jammu and Kashmir,127.0
2020-06-26,Jammu and Kashmir,213.0
2020-06-27,Jammu and Kashmir,204.0
2020-06-28,Jammu and Kashmir,127.0
2020-06-29,Jammu and Kashmir,144.0
2020-06-30,Jammu and Kashmir,260.0
2020-07-01,Jammu and Kashmir,198.0
2020-07-02,Jammu and Kashmir,154.0
2020-07-03,Jammu and Kashmir,170.0
2020-07-04,Jammu and Kashmir,227.0
2020-07-05,Jammu and Kashmir,183.0
2020-07-06,Jammu and Kashmir,246.0
2020-07-07,Jammu and Kashmir,256.0
2020-07-08,Jammu and Kashmir,330.0
2020-07-09,Jammu and Kashmir,240.0
2020-07-10,Jammu and Kashmir,387.0
2020-07-11,Jammu and Kashmir,268.0
2020-07-12,Jammu and Kashmir,357.0
2020-07-13,Jammu and Kashmir,314.0
2020-07-14,Jammu and Kashmir,346.0
2020-07-15,Jammu and Kashmir,493.0
2020-07-16,Jammu and Kashmir,490.0
2020-07-17,Jammu and Kashmir,601.0
2020-07-18,Jammu and Kashmir,441.0
2020-07-19,Jammu and Kashmir,701.0
2020-07-20,Jammu and Kashmir,751.0
2020-07-21,Jammu and Kashmir,608.0
2020-07-22,Jammu and Kashmir,453.0
2020-07-23,Jammu and Kashmir,718.0
2020-07-24,Jammu and Kashmir,353.0
2020-07-25,Jammu and Kashmir,523.0
2020-07-26,Jammu and Kashmir,615.0
2020-07-27,Jammu and Kashmir,470.0
2020-07-28,Jammu and Kashmir,489.0
2020-07-29,Jammu and Kashmir,540.0
2020-07-30,Jammu and Kashmir,450.0
2020-07-31,Jammu and Kashmir,490.0
2020-08-01,Jammu and Kashmir,613.0
2020-08-02,Jammu and Kashmir,444.0
2020-08-03,Jammu and Kashmir,590.0
2020-08-04,Jammu and Kashmir,390.0
2020-08-05,Jammu and Kashmir,559.0
2020-08-06,Jammu and Kashmir,499.0
2020-08-07,Jammu and Kashmir,473.0
2020-08-08,Jammu and Kashmir,463.0
2020-08-09,Jammu and Kashmir,507.0
2020-08-10,Jammu and Kashmir,470.0
2020-08-11,Jammu and Kashmir,564.0
2020-08-12,Jammu and Kashmir,482.0
2020-08-13,Jammu and Kashmir,536.0
2020-08-14,Jammu and Kashmir,540.0
2020-08-15,Jammu and Kashmir,532.0
2020-08-16,Jammu and Kashmir,449.0
2020-08-17,Jammu and Kashmir,422.0
2020-08-18,Jammu and Kashmir,434.0
2020-08-19,Jammu and Kashmir,708.0
2020-08-20,Jammu and Kashmir,683.0
2020-08-21,Jammu and Kashmir,654.0
2020-08-22,Jammu and Kashmir,610.0
2020-08-23,Jammu and Kashmir,666.0
2020-08-24,Jammu and Kashmir,428.0
2020-08-25,Jammu and Kashmir,701.0
2020-08-26,Jammu and Kashmir,704.0
2020-08-27,Jammu and Kashmir,655.0
2020-08-28,Jammu and Kashmir,696.0
2020-08-29,Jammu and Kashmir,546.0
2020-08-30,Jammu and Kashmir,786.0
2020-08-31,Jammu and Kashmir,535.0
2020-09-01,Jammu and Kashmir,525.0
2020-09-02,Jammu and Kashmir,641.0
2020-09-03,Jammu and Kashmir,1079.0
2020-09-04,Jammu and Kashmir,1047.0
2020-09-05,Jammu and Kashmir,1251.0
2020-09-06,Jammu and Kashmir,1316.0
2020-09-07,Jammu and Kashmir,1013.0
2020-09-08,Jammu and Kashmir,1355.0
2020-09-09,Jammu and Kashmir,1617.0
2020-09-10,Jammu and Kashmir,1592.0
2020-09-11,Jammu and Kashmir,1578.0
2020-09-12,Jammu and Kashmir,1698.0
2020-09-13,Jammu and Kashmir,1686.0
2020-09-14,Jammu and Kashmir,1229.0
2020-09-15,Jammu and Kashmir,1329.0
2020-09-16,Jammu and Kashmir,1590.0
2020-09-17,Jammu and Kashmir,1467.0
2020-09-18,Jammu and Kashmir,1330.0
2020-09-19,Jammu and Kashmir,1492.0
2020-09-20,Jammu and Kashmir,1457.0
2020-09-21,Jammu and Kashmir,1036.0
2020-09-22,Jammu and Kashmir,1235.0
2020-09-23,Jammu and Kashmir,1249.0
2020-09-24,Jammu and Kashmir,1104.0
2020-09-25,Jammu and Kashmir,1218.0
2020-09-26,Jammu and Kashmir,1217.0
2020-09-27,Jammu and Kashmir,1141.0
2020-09-28,Jammu and Kashmir,824.0
2020-09-29,Jammu and Kashmir,1081.0
2020-09-30,Jammu and Kashmir,975.0
2020-10-01,Jammu and Kashmir,1093.0
2020-10-02,Jammu and Kashmir,1090.0
2020-10-03,Jammu and Kashmir,975.0
2020-10-04,Jammu and Kashmir,878.0
2020-10-05,Jammu and Kashmir,632.0
2020-10-06,Jammu and Kashmir,738.0
2020-10-07,Jammu and Kashmir,621.0
2020-10-08,Jammu and Kashmir,696.0
2020-10-09,Jammu and Kashmir,636.0
2020-10-10,Jammu and Kashmir,635.0
2020-10-11,Jammu and Kashmir,569.0
2020-10-12,Jammu and Kashmir,398.0
2020-10-13,Jammu and Kashmir,677.0
2020-10-14,Jammu and Kashmir,701.0
2020-10-15,Jammu and Kashmir,648.0
2020-10-16,Jammu and Kashmir,697.0
2020-10-17,Jammu and Kashmir,610.0
2020-10-18,Jammu and Kashmir,578.0
2020-10-19,Jammu and Kashmir,427.0
2020-10-20,Jammu and Kashmir,589.0
2020-10-21,Jammu and Kashmir,624.0
2020-10-22,Jammu and Kashmir,584.0
2020-10-23,Jammu and Kashmir,586.0
2020-10-24,Jammu and Kashmir,577.0
2020-10-25,Jammu and Kashmir,532.0
2020-10-26,Jammu and Kashmir,364.0
2020-10-27,Jammu and Kashmir,452.0
2020-10-28,Jammu and Kashmir,536.0
2020-10-29,Jammu and Kashmir,551.0
2020-10-30,Jammu and Kashmir,566.0
2020-10-31,Jammu and Kashmir,455.0
2020-11-01,Jammu and Kashmir,540.0
2020-11-02,Jammu and Kashmir,385.0
2020-11-03,Jammu and Kashmir,478.0
2020-11-04,Jammu and Kashmir,512.0
2020-11-05,Jammu and Kashmir,524.0
2020-11-06,Jammu and Kashmir,581.0
2020-11-07,Jammu and Kashmir,532.0
2020-11-08,Jammu and Kashmir,555.0
2020-11-09,Jammu and Kashmir,460.0
2020-11-10,Jammu and Kashmir,492.0
2020-11-11,Jammu and Kashmir,507.0
2020-11-12,Jammu and Kashmir,617.0
